userid,category,placeid,local_datetime,latitude,longitude,country_name,state_name
5333,Shopping,513014,2010-02-16 18:52:59+00:00,44.967857059,-93.4381520748,United States,Minnesota
4970,Shopping,513014,2010-02-16 18:36:58+00:00,44.967857059,-93.4381520748,United States,Minnesota
120424,Shopping,513014,2010-05-30 19:07:41+00:00,44.967857059,-93.4381520748,United States,Minnesota
120424,Shopping,513014,2010-03-12 23:42:16+00:00,44.967857059,-93.4381520748,United States,Minnesota
533055,Shopping,513014,2010-11-29 00:07:36+00:00,44.967857059,-93.4381520748,United States,Minnesota
533055,Shopping,513014,2010-11-27 00:02:10+00:00,44.967857059,-93.4381520748,United States,Minnesota
2080407,Shopping,513014,2010-11-26 23:36:38+00:00,44.967857059,-93.4381520748,United States,Minnesota
117848,Shopping,513014,2010-08-19 00:42:57+00:00,44.967857059,-93.4381520748,United States,Minnesota
116691,Shopping,1014262,2010-11-26 23:47:46+00:00,44.9680771885,-93.4376907349,United States,Minnesota
212715,Shopping,1014262,2010-05-23 20:48:28+00:00,44.9680771885,-93.4376907349,United States,Minnesota
212715,Shopping,1014262,2010-05-23 20:47:04+00:00,44.9680771885,-93.4376907349,United States,Minnesota
5333,Shopping,1014262,2010-04-28 17:34:30+00:00,44.9680771885,-93.4376907349,United States,Minnesota
5333,Shopping,1014262,2010-04-25 18:51:57+00:00,44.9680771885,-93.4376907349,United States,Minnesota
4970,Shopping,1014262,2010-05-26 18:08:34+00:00,44.9680771885,-93.4376907349,United States,Minnesota
4970,Shopping,1014262,2010-05-01 00:44:18+00:00,44.9680771885,-93.4376907349,United States,Minnesota
4970,Shopping,1014262,2010-04-25 18:50:43+00:00,44.9680771885,-93.4376907349,United States,Minnesota
533055,Shopping,1014262,2010-11-27 00:01:35+00:00,44.9680771885,-93.4376907349,United States,Minnesota
2080407,Shopping,1014262,2010-11-26 23:36:18+00:00,44.9680771885,-93.4376907349,United States,Minnesota
117848,Shopping,1014262,2010-08-19 00:42:37+00:00,44.9680771885,-93.4376907349,United States,Minnesota
116691,Shopping,4218853,2010-11-26 23:47:16+00:00,44.967890517,-93.43738115,United States,Minnesota
116691,Shopping,4218853,2010-11-17 17:10:33+00:00,44.967890517,-93.43738115,United States,Minnesota
116691,Shopping,4218853,2010-09-22 17:33:53+00:00,44.967890517,-93.43738115,United States,Minnesota
29134,Shopping,4218853,2010-12-19 21:18:44+00:00,44.967890517,-93.43738115,United States,Minnesota
533055,Shopping,4218853,2010-11-29 00:07:24+00:00,44.967890517,-93.43738115,United States,Minnesota
533055,Shopping,4218853,2010-11-26 23:58:55+00:00,44.967890517,-93.43738115,United States,Minnesota
533055,Shopping,4218853,2010-11-17 17:10:34+00:00,44.967890517,-93.43738115,United States,Minnesota
533055,Shopping,4218853,2010-09-22 18:03:37+00:00,44.967890517,-93.43738115,United States,Minnesota
119763,Shopping,4218853,2010-11-17 17:10:39+00:00,44.967890517,-93.43738115,United States,Minnesota
2080407,Shopping,4218853,2010-11-27 16:37:16+00:00,44.967890517,-93.43738115,United States,Minnesota
2080407,Shopping,4218853,2010-11-26 23:49:53+00:00,44.967890517,-93.43738115,United States,Minnesota
2080407,Shopping,4218853,2010-11-17 17:10:41+00:00,44.967890517,-93.43738115,United States,Minnesota
2080407,Shopping,4218853,2010-11-11 14:39:06+00:00,44.967890517,-93.43738115,United States,Minnesota
117848,Shopping,4218853,2010-11-17 17:10:36+00:00,44.967890517,-93.43738115,United States,Minnesota
116691,Shopping,1665049,2010-11-26 23:45:45+00:00,44.968028667,-93.437319239,United States,Minnesota
116691,Shopping,1665049,2010-09-22 18:06:57+00:00,44.968028667,-93.437319239,United States,Minnesota
533055,Shopping,1665049,2010-11-29 00:14:00+00:00,44.968028667,-93.437319239,United States,Minnesota
533055,Shopping,1665049,2010-09-22 18:03:04+00:00,44.968028667,-93.437319239,United States,Minnesota
2080407,Shopping,1665049,2010-11-26 23:31:57+00:00,44.968028667,-93.437319239,United States,Minnesota
2080407,Shopping,1665049,2010-11-11 14:40:13+00:00,44.968028667,-93.437319239,United States,Minnesota
117848,Shopping,1665049,2010-08-19 00:42:11+00:00,44.968028667,-93.437319239,United States,Minnesota
116691,Shopping,4219537,2010-11-26 23:44:45+00:00,44.968163345,-93.437551757,United States,Minnesota
116691,Shopping,4219537,2010-09-22 17:44:32+00:00,44.968163345,-93.437551757,United States,Minnesota
29134,Shopping,4219537,2010-12-19 21:31:06+00:00,44.968163345,-93.437551757,United States,Minnesota
533055,Shopping,4219537,2011-02-05 18:36:57+00:00,44.968163345,-93.437551757,United States,Minnesota
533055,Shopping,4219537,2010-11-28 23:45:13+00:00,44.968163345,-93.437551757,United States,Minnesota
533055,Shopping,4219537,2010-11-26 23:57:23+00:00,44.968163345,-93.437551757,United States,Minnesota
533055,Shopping,4219537,2010-11-01 22:52:07+00:00,44.968163345,-93.437551757,United States,Minnesota
533055,Shopping,4219537,2010-09-22 18:07:25+00:00,44.968163345,-93.437551757,United States,Minnesota
119763,Shopping,4219537,2010-11-27 00:02:37+00:00,44.968163345,-93.437551757,United States,Minnesota
2080407,Shopping,4219537,2010-11-26 23:35:10+00:00,44.968163345,-93.437551757,United States,Minnesota
117848,Shopping,4219537,2010-11-27 00:02:31+00:00,44.968163345,-93.437551757,United States,Minnesota
116691,Shopping,1488387,2010-11-26 23:42:02+00:00,44.968031569,-93.437292517,United States,Minnesota
116691,Shopping,1488387,2010-08-19 01:10:39+00:00,44.968031569,-93.437292517,United States,Minnesota
368714,Shopping,1488387,2010-08-06 15:39:56+00:00,44.968031569,-93.437292517,United States,Minnesota
29134,Shopping,1488387,2010-07-23 16:49:11+00:00,44.968031569,-93.437292517,United States,Minnesota
533055,Shopping,1488387,2010-11-29 00:14:51+00:00,44.968031569,-93.437292517,United States,Minnesota
533055,Shopping,1488387,2010-11-26 23:59:27+00:00,44.968031569,-93.437292517,United States,Minnesota
533055,Shopping,1488387,2010-09-22 18:03:12+00:00,44.968031569,-93.437292517,United States,Minnesota
119763,Shopping,1488387,2010-11-26 23:42:02+00:00,44.968031569,-93.437292517,United States,Minnesota
119763,Shopping,1488387,2010-08-19 00:34:21+00:00,44.968031569,-93.437292517,United States,Minnesota
2080407,Shopping,1488387,2010-11-27 16:36:25+00:00,44.968031569,-93.437292517,United States,Minnesota
2080407,Shopping,1488387,2010-11-26 23:31:31+00:00,44.968031569,-93.437292517,United States,Minnesota
117848,Shopping,1488387,2010-08-19 00:42:18+00:00,44.968031569,-93.437292517,United States,Minnesota
116691,Shopping,1488489,2010-11-26 23:41:02+00:00,44.968002413,-93.43716327,United States,Minnesota
29134,Shopping,1488489,2010-07-23 17:03:52+00:00,44.968002413,-93.43716327,United States,Minnesota
533055,Shopping,1488489,2010-11-27 00:00:38+00:00,44.968002413,-93.43716327,United States,Minnesota
119763,Shopping,1488489,2010-11-26 23:41:03+00:00,44.968002413,-93.43716327,United States,Minnesota
2080407,Shopping,1488489,2010-11-26 23:35:51+00:00,44.968002413,-93.43716327,United States,Minnesota
117848,Shopping,1488489,2010-08-19 00:42:24+00:00,44.968002413,-93.43716327,United States,Minnesota
116691,Shopping,3011178,2010-11-26 23:40:04+00:00,44.967996094,-93.437025284,United States,Minnesota
5333,Shopping,3011178,2010-12-12 23:37:11+00:00,44.967996094,-93.437025284,United States,Minnesota
533055,Shopping,3011178,2010-11-29 00:15:23+00:00,44.967996094,-93.437025284,United States,Minnesota
533055,Shopping,3011178,2010-11-27 00:01:11+00:00,44.967996094,-93.437025284,United States,Minnesota
119763,Shopping,3011178,2010-11-26 23:40:04+00:00,44.967996094,-93.437025284,United States,Minnesota
2080407,Shopping,3011178,2010-11-27 16:36:45+00:00,44.967996094,-93.437025284,United States,Minnesota
2080407,Shopping,3011178,2010-11-26 23:30:54+00:00,44.967996094,-93.437025284,United States,Minnesota
2080407,Shopping,3011178,2010-11-26 13:47:54+00:00,44.967996094,-93.437025284,United States,Minnesota
116691,Shopping,695543,2010-11-26 23:39:54+00:00,44.9670220773,-93.4363925457,United States,Minnesota
116691,Shopping,695543,2010-09-22 18:10:10+00:00,44.9670220773,-93.4363925457,United States,Minnesota
212715,Shopping,695543,2010-05-23 20:39:15+00:00,44.9670220773,-93.4363925457,United States,Minnesota
5333,Shopping,695543,2010-12-12 23:36:48+00:00,44.9670220773,-93.4363925457,United States,Minnesota
5333,Shopping,695543,2010-05-21 18:36:56+00:00,44.9670220773,-93.4363925457,United States,Minnesota
4970,Shopping,695543,2010-03-16 01:53:42+00:00,44.9670220773,-93.4363925457,United States,Minnesota
120424,Shopping,695543,2011-05-08 20:09:09+00:00,44.9670220773,-93.4363925457,United States,Minnesota
120424,Shopping,695543,2010-03-12 23:16:37+00:00,44.9670220773,-93.4363925457,United States,Minnesota
533055,Shopping,695543,2010-11-29 00:15:07+00:00,44.9670220773,-93.4363925457,United States,Minnesota
533055,Shopping,695543,2010-11-27 00:03:24+00:00,44.9670220773,-93.4363925457,United States,Minnesota
533055,Shopping,695543,2010-11-01 22:51:42+00:00,44.9670220773,-93.4363925457,United States,Minnesota
119763,Shopping,695543,2010-11-26 23:39:55+00:00,44.9670220773,-93.4363925457,United States,Minnesota
2080407,Shopping,695543,2010-11-27 16:37:45+00:00,44.9670220773,-93.4363925457,United States,Minnesota
2080407,Shopping,695543,2010-11-26 23:30:43+00:00,44.9670220773,-93.4363925457,United States,Minnesota
2080407,Shopping,695543,2010-11-26 13:45:59+00:00,44.9670220773,-93.4363925457,United States,Minnesota
2080407,Shopping,695543,2010-11-11 14:40:34+00:00,44.9670220773,-93.4363925457,United States,Minnesota
117848,Shopping,695543,2010-11-27 00:08:17+00:00,44.9670220773,-93.4363925457,United States,Minnesota
116691,Shopping,1105248,2010-11-26 23:39:22+00:00,44.9705510283,-93.4365462725,United States,Minnesota
116691,Shopping,1105248,2010-08-19 01:24:48+00:00,44.9705510283,-93.4365462725,United States,Minnesota
212715,Shopping,1105248,2010-05-23 20:53:21+00:00,44.9705510283,-93.4365462725,United States,Minnesota
29134,Shopping,1105248,2010-12-19 21:40:49+00:00,44.9705510283,-93.4365462725,United States,Minnesota
533055,Shopping,1105248,2010-11-27 00:07:02+00:00,44.9705510283,-93.4365462725,United States,Minnesota
119763,Shopping,1105248,2010-11-26 23:39:21+00:00,44.9705510283,-93.4365462725,United States,Minnesota
2080407,Shopping,1105248,2010-11-26 23:30:23+00:00,44.9705510283,-93.4365462725,United States,Minnesota
116691,Shopping,1488922,2010-11-26 23:39:10+00:00,44.9681379137,-93.4364461899,United States,Minnesota
29134,Shopping,1488922,2010-12-19 20:26:04+00:00,44.9681379137,-93.4364461899,United States,Minnesota
29134,Shopping,1488922,2010-07-23 18:00:53+00:00,44.9681379137,-93.4364461899,United States,Minnesota
533055,Shopping,1488922,2010-11-27 00:02:54+00:00,44.9681379137,-93.4364461899,United States,Minnesota
119763,Shopping,1488922,2010-11-26 23:39:09+00:00,44.9681379137,-93.4364461899,United States,Minnesota
2080407,Shopping,1488922,2010-11-27 16:36:13+00:00,44.9681379137,-93.4364461899,United States,Minnesota
2080407,Shopping,1488922,2010-11-26 23:35:38+00:00,44.9681379137,-93.4364461899,United States,Minnesota
117848,Shopping,1488922,2010-08-19 00:43:19+00:00,44.9681379137,-93.4364461899,United States,Minnesota
116691,Shopping,579402,2010-11-26 23:38:15+00:00,44.97014665,-93.43114191,United States,Minnesota
119763,Shopping,579402,2010-11-26 23:38:16+00:00,44.97014665,-93.43114191,United States,Minnesota
2080407,Shopping,579402,2010-11-26 23:48:52+00:00,44.97014665,-93.43114191,United States,Minnesota
2080407,Shopping,579402,2010-11-26 18:31:13+00:00,44.97014665,-93.43114191,United States,Minnesota
2080407,Shopping,579402,2010-11-11 14:36:19+00:00,44.97014665,-93.43114191,United States,Minnesota
116691,Shopping,579421,2010-11-26 23:37:35+00:00,44.97014665,-93.43114191,United States,Minnesota
43196,Shopping,579421,2011-06-05 16:37:00+00:00,44.97014665,-93.43114191,United States,Minnesota
119763,Shopping,579421,2010-11-26 23:37:33+00:00,44.97014665,-93.43114191,United States,Minnesota
2080407,Shopping,579421,2010-11-26 23:29:03+00:00,44.97014665,-93.43114191,United States,Minnesota
2080407,Shopping,579421,2010-11-26 18:30:57+00:00,44.97014665,-93.43114191,United States,Minnesota
2080407,Shopping,579421,2010-11-11 14:36:05+00:00,44.97014665,-93.43114191,United States,Minnesota
116691,Shopping,348187,2010-11-26 23:26:21+00:00,44.85542155,-93.3940759333,United States,Minnesota
533055,Shopping,348187,2010-12-17 01:32:21+00:00,44.85542155,-93.3940759333,United States,Minnesota
533055,Shopping,348187,2010-11-19 03:14:58+00:00,44.85542155,-93.3940759333,United States,Minnesota
533055,Shopping,348187,2010-11-12 01:02:07+00:00,44.85542155,-93.3940759333,United States,Minnesota
533055,Shopping,348187,2010-11-05 00:27:04+00:00,44.85542155,-93.3940759333,United States,Minnesota
533055,Shopping,348187,2010-10-29 00:07:53+00:00,44.85542155,-93.3940759333,United States,Minnesota
533055,Shopping,348187,2010-10-15 02:10:02+00:00,44.85542155,-93.3940759333,United States,Minnesota
533055,Shopping,348187,2010-10-01 00:28:10+00:00,44.85542155,-93.3940759333,United States,Minnesota
533055,Shopping,348187,2010-09-25 21:41:05+00:00,44.85542155,-93.3940759333,United States,Minnesota
119763,Shopping,348187,2010-11-26 23:26:19+00:00,44.85542155,-93.3940759333,United States,Minnesota
119763,Shopping,348187,2010-09-25 22:44:26+00:00,44.85542155,-93.3940759333,United States,Minnesota
116691,Shopping,636008,2010-11-26 23:23:45+00:00,44.8653805626,-93.327503771,United States,Minnesota
212715,Shopping,636008,2010-07-30 18:34:01+00:00,44.8653805626,-93.327503771,United States,Minnesota
29134,Shopping,636008,2010-08-07 16:42:58+00:00,44.8653805626,-93.327503771,United States,Minnesota
284001,Shopping,636008,2010-06-28 18:21:30+00:00,44.8653805626,-93.327503771,United States,Minnesota
533055,Shopping,636008,2010-10-21 23:16:57+00:00,44.8653805626,-93.327503771,United States,Minnesota
119763,Shopping,636008,2010-11-26 23:23:45+00:00,44.8653805626,-93.327503771,United States,Minnesota
116691,Shopping,4555197,2010-11-26 23:23:16+00:00,44.859899124,-93.330231446,United States,Minnesota
212715,Shopping,4555197,2011-02-27 18:26:13+00:00,44.859899124,-93.330231446,United States,Minnesota
533055,Shopping,4555197,2010-12-10 01:02:03+00:00,44.859899124,-93.330231446,United States,Minnesota
533055,Shopping,4555197,2010-10-21 23:18:39+00:00,44.859899124,-93.330231446,United States,Minnesota
119763,Shopping,4555197,2010-11-26 23:23:16+00:00,44.859899124,-93.330231446,United States,Minnesota
2080407,Shopping,4555197,2010-11-12 22:19:30+00:00,44.859899124,-93.330231446,United States,Minnesota
116691,Shopping,844899,2010-11-26 23:20:04+00:00,44.8618543565,-93.2934133169,United States,Minnesota
45852,Shopping,844899,2010-08-19 15:21:49+00:00,44.8618543565,-93.2934133169,United States,Minnesota
212715,Shopping,844899,2010-06-19 03:26:14+00:00,44.8618543565,-93.2934133169,United States,Minnesota
214386,Shopping,844899,2010-06-19 19:27:45+00:00,44.8618543565,-93.2934133169,United States,Minnesota
29134,Shopping,844899,2011-01-17 22:13:49+00:00,44.8618543565,-93.2934133169,United States,Minnesota
29134,Shopping,844899,2010-12-07 16:36:16+00:00,44.8618543565,-93.2934133169,United States,Minnesota
29134,Shopping,844899,2010-08-19 15:23:17+00:00,44.8618543565,-93.2934133169,United States,Minnesota
29134,Shopping,844899,2010-08-11 20:37:45+00:00,44.8618543565,-93.2934133169,United States,Minnesota
29134,Shopping,844899,2010-06-02 20:40:05+00:00,44.8618543565,-93.2934133169,United States,Minnesota
116691,Shopping,279413,2010-11-26 23:19:32+00:00,44.8618505924,-93.3036396341,United States,Minnesota
212715,Shopping,279413,2010-05-31 02:04:04+00:00,44.8618505924,-93.3036396341,United States,Minnesota
214386,Shopping,279413,2010-09-05 01:50:19+00:00,44.8618505924,-93.3036396341,United States,Minnesota
360984,Shopping,279413,2010-07-28 00:28:41+00:00,44.8618505924,-93.3036396341,United States,Minnesota
29134,Shopping,279413,2010-10-15 21:48:20+00:00,44.8618505924,-93.3036396341,United States,Minnesota
533055,Shopping,279413,2010-11-26 23:15:40+00:00,44.8618505924,-93.3036396341,United States,Minnesota
119763,Shopping,279413,2010-11-26 23:20:51+00:00,44.8618505924,-93.3036396341,United States,Minnesota
119763,Shopping,279413,2010-10-24 18:09:02+00:00,44.8618505924,-93.3036396341,United States,Minnesota
116691,Shopping,359307,2010-11-26 23:19:13+00:00,44.8618460063,-93.2933847347,United States,Minnesota
212715,Shopping,359307,2010-06-19 03:26:01+00:00,44.8618460063,-93.2933847347,United States,Minnesota
214386,Shopping,359307,2010-09-05 01:49:52+00:00,44.8618460063,-93.2933847347,United States,Minnesota
214386,Shopping,359307,2010-08-31 19:47:00+00:00,44.8618460063,-93.2933847347,United States,Minnesota
214386,Shopping,359307,2010-08-13 23:56:27+00:00,44.8618460063,-93.2933847347,United States,Minnesota
214386,Shopping,359307,2010-06-19 21:51:07+00:00,44.8618460063,-93.2933847347,United States,Minnesota
29134,Shopping,359307,2010-07-24 19:37:20+00:00,44.8618460063,-93.2933847347,United States,Minnesota
5333,Shopping,359307,2010-08-29 23:20:50+00:00,44.8618460063,-93.2933847347,United States,Minnesota
98863,Shopping,359307,2010-06-08 00:49:23+00:00,44.8618460063,-93.2933847347,United States,Minnesota
533055,Shopping,359307,2010-11-26 23:17:00+00:00,44.8618460063,-93.2933847347,United States,Minnesota
116691,Shopping,1496306,2010-11-26 23:18:40+00:00,44.863012155,-93.29012868,United States,Minnesota
212715,Shopping,1496306,2010-09-05 01:49:49+00:00,44.863012155,-93.29012868,United States,Minnesota
214386,Shopping,1496306,2010-09-05 01:49:31+00:00,44.863012155,-93.29012868,United States,Minnesota
29134,Shopping,1496306,2011-02-26 22:27:46+00:00,44.863012155,-93.29012868,United States,Minnesota
29134,Shopping,1496306,2010-07-24 19:13:35+00:00,44.863012155,-93.29012868,United States,Minnesota
116691,Shopping,631230,2010-11-26 23:18:14+00:00,44.8631544086,-93.2910490036,United States,Minnesota
45852,Shopping,631230,2010-09-25 15:51:11+00:00,44.8631544086,-93.2910490036,United States,Minnesota
